Identifiant arc,Date et heure de comptage,Débit horaire,Taux d'occupation,Etat trafic,Identifiant noeud amont,Identifiant noeud aval,geo_point_2d,heure,jour_semaine,is_weekend,lat,lon
5384,2025-04-03 22:00:00+00:00,3000.0,9.25,Fluide,941,2841,"48.89868823220737, 2.393102826791801",22,3,0,48.89868823220737,2.393102826791801
5672,2025-05-09 11:00:00+00:00,173.0,4.82,Inconnu,2973,2937,"48.83866476884104, 2.2932859242574652",11,4,0,48.83866476884104,2.2932859242574652
4653,2025-07-23 14:00:00+00:00,194.0,4.82,Inconnu,2477,2454,"48.839259405492186, 2.256716307180369",14,2,0,48.839259405492186,2.256716307180369
6723,2025-10-10 18:00:00+00:00,177.0,4.82,Inconnu,452,3482,"48.89626020980777, 2.393275629991602",18,4,0,48.89626020980777,2.393275629991602
4507,2025-12-02 03:00:00+00:00,13.0,4.82,Inconnu,2403,3047,"48.84850677734933, 2.27578879203503",3,1,0,48.84850677734933,2.27578879203503
7203,2025-02-04 12:00:00+00:00,257.0,4.82,Inconnu,3438,3733,"48.87002589196031, 2.3951641199655116",12,1,0,48.87002589196031,2.3951641199655116
5407,2025-04-03 19:00:00+00:00,3000.0,14.55,Fluide,2087,2850,"48.89611867048954, 2.3087392624175873",19,3,0,48.89611867048954,2.3087392624175873
5584,2025-05-09 09:00:00+00:00,627.0,2.43834,Fluide,2934,2935,"48.841785357553135, 2.2998494920306953",9,4,0,48.841785357553135,2.2998494920306953
493,2025-10-09 22:00:00+00:00,132.0,5.33111,Fluide,294,293,"48.84363961464847, 2.3656555500136944",22,3,0,48.84363961464847,2.3656555500136944
5872,2025-12-02 04:00:00+00:00,65.0,0.525,Fluide,928,3048,"48.89882236803827, 2.3734861820251627",4,1,0,48.89882236803827,2.3734861820251627
5137,2026-01-04 16:00:00+00:00,305.0,10.85167,Fluide,900,2703,"48.836604745252565, 2.374453399065095",16,6,1,48.836604745252565,2.374453399065095
4536,2025-02-12 13:00:00+00:00,289.0,1.48445,Fluide,2420,2421,"48.865525954516556, 2.270809417274849",13,2,0,48.865525954516556,2.270809417274849
5388,2025-04-03 16:00:00+00:00,3000.0,18.7,Pré-saturé,788,2842,"48.88143611923031, 2.4027147272323033",16,3,0,48.88143611923031,2.4027147272323033
5672,2025-05-09 10:00:00+00:00,149.0,4.82,Inconnu,2973,2937,"48.83866476884104, 2.2932859242574652",10,4,0,48.83866476884104,2.2932859242574652
6277,2025-11-04 15:00:00+00:00,460.0,7.23056,Fluide,3256,2526,"48.85366038488916, 2.386951919586597",15,1,0,48.85366038488916,2.386951919586597
4507,2025-12-02 05:00:00+00:00,43.0,4.82,Inconnu,2403,3047,"48.84850677734933, 2.27578879203503",5,1,0,48.84850677734933,2.27578879203503
7204,2025-02-04 12:00:00+00:00,257.0,4.82,Inconnu,3733,3734,"48.8701500580199, 2.39663727478691",12,1,0,48.8701500580199,2.39663727478691
5407,2025-04-03 20:00:00+00:00,2899.0,8.05,Fluide,2087,2850,"48.89611867048954, 2.3087392624175873",20,3,0,48.89611867048954,2.3087392624175873
5672,2025-05-09 09:00:00+00:00,176.0,4.82,Inconnu,2973,2937,"48.83866476884104, 2.2932859242574652",9,4,0,48.83866476884104,2.2932859242574652
5872,2025-12-02 05:00:00+00:00,77.0,0.49445,Fluide,928,3048,"48.89882236803827, 2.3734861820251627",5,1,0,48.89882236803827,2.3734861820251627
5137,2026-01-04 15:00:00+00:00,214.0,4.44334,Fluide,900,2703,"48.836604745252565, 2.374453399065095",15,6,1,48.836604745252565,2.374453399065095
4737,2025-01-06 08:00:00+00:00,493.0,14.46778,Fluide,2524,3289,"48.85103461410432, 2.391606097924302",8,0,0,48.85103461410432,2.391606097924302
4536,2025-02-12 12:00:00+00:00,288.0,1.43167,Fluide,2420,2421,"48.865525954516556, 2.270809417274849",12,2,0,48.865525954516556,2.270809417274849
5388,2025-04-03 17:00:00+00:00,3000.0,26.5,Pré-saturé,788,2842,"48.88143611923031, 2.4027147272323033",17,3,0,48.88143611923031,2.4027147272323033
5091,2025-06-05 00:00:00+00:00,131.0,0.80445,Fluide,540,2686,"48.8347453666598, 2.40907551237917",0,3,0,48.8347453666598,2.40907551237917
6277,2025-11-04 17:00:00+00:00,443.0,10.57444,Fluide,3256,2526,"48.85366038488916, 2.386951919586597",17,1,0,48.85366038488916,2.386951919586597
4507,2025-12-02 06:00:00+00:00,114.0,4.82,Inconnu,2403,3047,"48.84850677734933, 2.27578879203503",6,1,0,48.84850677734933,2.27578879203503
7204,2025-02-04 10:00:00+00:00,290.0,4.82,Inconnu,3733,3734,"48.8701500580199, 2.39663727478691",10,1,0,48.8701500580199,2.39663727478691
5407,2025-04-03 22:00:00+00:00,3000.0,8.45,Fluide,2087,2850,"48.89611867048954, 2.3087392624175873",22,3,0,48.89611867048954,2.3087392624175873
5872,2025-12-02 06:00:00+00:00,153.0,1.27723,Fluide,928,3048,"48.89882236803827, 2.3734861820251627",6,1,0,48.89882236803827,2.3734861820251627
5137,2026-01-04 13:00:00+00:00,155.0,5.395,Fluide,900,2703,"48.836604745252565, 2.374453399065095",13,6,1,48.836604745252565,2.374453399065095
4738,2025-01-06 08:00:00+00:00,326.0,11.58,Fluide,3289,2524,"48.85098840968854, 2.391408796901131",8,0,0,48.85098840968854,2.391408796901131
4541,2025-02-12 17:00:00+00:00,361.0,2.02611,Fluide,2423,2422,"48.86929066614785, 2.2737212674986855",17,2,0,48.86929066614785,2.2737212674986855
5388,2025-04-03 22:00:00+00:00,3000.0,9.55,Fluide,788,2842,"48.88143611923031, 2.4027147272323033",22,3,0,48.88143611923031,2.4027147272323033
5091,2025-06-05 01:00:00+00:00,99.0,0.47611,Fluide,540,2686,"48.8347453666598, 2.40907551237917",1,3,0,48.8347453666598,2.40907551237917
6742,2025-10-10 18:00:00+00:00,299.0,73.49445,Bloqué,657,3497,"48.86813792109085, 2.361370197544212",18,4,0,48.86813792109085,2.361370197544212
6277,2025-11-04 18:00:00+00:00,414.0,5.86722,Fluide,3256,2526,"48.85366038488916, 2.386951919586597",18,1,0,48.85366038488916,2.386951919586597
5872,2025-12-02 02:00:00+00:00,76.0,0.46222,Fluide,928,3048,"48.89882236803827, 2.3734861820251627",2,1,0,48.89882236803827,2.3734861820251627
5412,2025-04-03 15:00:00+00:00,3000.0,38.8,Saturé,2081,2851,"48.900486319501816, 2.3252996457778874",15,3,0,48.900486319501816,2.3252996457778874
1395,2025-08-26 10:00:00+00:00,249.0,4.07389,Fluide,744,719,"48.86531596764533, 2.3981016476712798",10,1,0,48.86531596764533,2.3981016476712798
5872,2025-12-02 07:00:00+00:00,674.0,5.98667,Fluide,928,3048,"48.89882236803827, 2.3734861820251627",7,1,0,48.89882236803827,2.3734861820251627
5137,2026-01-04 12:00:00+00:00,166.0,6.45222,Fluide,900,2703,"48.836604745252565, 2.374453399065095",12,6,1,48.836604745252565,2.374453399065095
4743,2025-01-06 08:00:00+00:00,297.0,4.82,Inconnu,2531,2527,"48.85213891300944, 2.3975230131369885",8,0,0,48.85213891300944,2.3975230131369885
4541,2025-02-12 15:00:00+00:00,314.0,1.87556,Fluide,2423,2422,"48.86929066614785, 2.2737212674986855",15,2,0,48.86929066614785,2.2737212674986855
5586,2025-05-09 10:00:00+00:00,566.0,14.54889,Fluide,2936,2937,"48.839861492023495, 2.293856427275948",10,4,0,48.839861492023495,2.293856427275948
5091,2025-06-05 03:00:00+00:00,58.0,0.39556,Fluide,540,2686,"48.8347453666598, 2.40907551237917",3,3,0,48.8347453666598,2.40907551237917
6277,2025-11-04 19:00:00+00:00,369.0,4.97944,Fluide,3256,2526,"48.85366038488916, 2.386951919586597",19,1,0,48.85366038488916,2.386951919586597
1742,2025-12-02 02:00:00+00:00,161.0,4.82,Inconnu,912,3048,"48.89862428655984, 2.3718236666720136",2,1,0,48.89862428655984,2.3718236666720136
5412,2025-04-03 16:00:00+00:00,3000.0,39.55,Saturé,2081,2851,"48.900486319501816, 2.3252996457778874",16,3,0,48.900486319501816,2.3252996457778874
5586,2025-05-09 12:00:00+00:00,454.0,21.70722,Pré-saturé,2936,2937,"48.839861492023495, 2.293856427275948",12,4,0,48.839861492023495,2.293856427275948
5521,2025-06-04 21:00:00+00:00,143.0,2.13611,Fluide,2898,2546,"48.8348282759246, 2.3432371445674205",21,2,0,48.8348282759246,2.3432371445674205
1395,2025-08-26 11:00:00+00:00,264.0,3.61667,Fluide,744,719,"48.86531596764533, 2.3981016476712798",11,1,0,48.86531596764533,2.3981016476712798
184,2025-09-02 10:00:00+00:00,281.0,12.20056,Fluide,79,115,"48.85201079897348, 2.3314428347174743",10,1,0,48.85201079897348,2.3314428347174743
1817,2025-11-04 16:00:00+00:00,3000.0,22.865,Pré-saturé,3162,3163,"48.83856024663841, 2.376072099221101",16,1,0,48.83856024663841,2.376072099221101
5872,2025-12-02 08:00:00+00:00,847.0,22.95945,Pré-saturé,928,3048,"48.89882236803827, 2.3734861820251627",8,1,0,48.89882236803827,2.3734861820251627
5137,2026-01-04 11:00:00+00:00,132.0,9.97445,Fluide,900,2703,"48.836604745252565, 2.374453399065095",11,6,1,48.836604745252565,2.374453399065095
4541,2025-02-12 14:00:00+00:00,337.0,2.345,Fluide,2423,2422,"48.86929066614785, 2.2737212674986855",14,2,0,48.86929066614785,2.2737212674986855
5591,2025-05-09 12:00:00+00:00,486.0,4.065,Fluide,2939,2938,"48.849385807455405, 2.3223150291299914",12,4,0,48.849385807455405,2.3223150291299914
5091,2025-06-05 07:00:00+00:00,661.0,9.10445,Fluide,540,2686,"48.8347453666598, 2.40907551237917",7,3,0,48.8347453666598,2.40907551237917
1854,2025-08-04 23:00:00+00:00,343.0,2.48,Fluide,2009,2010,"48.899757565288425, 2.3298967083863316",23,0,0,48.899757565288425,2.3298967083863316
6277,2025-11-04 20:00:00+00:00,370.0,7.19,Fluide,3256,2526,"48.85366038488916, 2.386951919586597",20,1,0,48.85366038488916,2.386951919586597
1742,2025-12-02 03:00:00+00:00,121.0,4.82,Inconnu,912,3048,"48.89862428655984, 2.3718236666720136",3,1,0,48.89862428655984,2.3718236666720136
4787,2025-01-06 08:00:00+00:00,345.0,4.82,Inconnu,3052,2549,"48.8382719906119, 2.356332138570039",8,0,0,48.8382719906119,2.356332138570039
5412,2025-04-03 21:00:00+00:00,2824.0,6.95,Fluide,2081,2851,"48.900486319501816, 2.3252996457778874",21,3,0,48.900486319501816,2.3252996457778874
5586,2025-05-09 11:00:00+00:00,523.0,31.65556,Saturé,2936,2937,"48.839861492023495, 2.293856427275948",11,4,0,48.839861492023495,2.293856427275948
5521,2025-06-04 19:00:00+00:00,211.0,3.85056,Fluide,2898,2546,"48.8348282759246, 2.3432371445674205",19,2,0,48.8348282759246,2.3432371445674205
4847,2025-07-23 21:00:00+00:00,372.0,4.82,Inconnu,2581,2583,"48.88688498816808, 2.3855429645267",21,2,0,48.88688498816808,2.3855429645267
184,2025-09-02 11:00:00+00:00,298.0,15.64833,Pré-saturé,79,115,"48.85201079897348, 2.3314428347174743",11,1,0,48.85201079897348,2.3314428347174743
1817,2025-11-04 17:00:00+00:00,3000.0,29.58834,Pré-saturé,3162,3163,"48.83856024663841, 2.376072099221101",17,1,0,48.83856024663841,2.376072099221101
1742,2025-12-02 00:00:00+00:00,227.0,4.82,Inconnu,912,3048,"48.89862428655984, 2.3718236666720136",0,1,0,48.89862428655984,2.3718236666720136
5137,2026-01-04 10:00:00+00:00,83.0,3.44667,Fluide,900,2703,"48.836604745252565, 2.374453399065095",10,6,1,48.836604745252565,2.374453399065095
4748,2025-01-06 08:00:00+00:00,282.0,4.21722,Fluide,2534,289,"48.84924540886525, 2.398885830184193",8,0,0,48.84924540886525,2.398885830184193
4541,2025-02-12 13:00:00+00:00,320.0,2.07111,Fluide,2423,2422,"48.86929066614785, 2.2737212674986855",13,2,0,48.86929066614785,2.2737212674986855
5591,2025-05-09 11:00:00+00:00,180.0,0.05778,Fluide,2939,2938,"48.849385807455405, 2.3223150291299914",11,4,0,48.849385807455405,2.3223150291299914
955,2025-06-05 00:00:00+00:00,188.0,0.46667,Fluide,508,2686,"48.83513851242845, 2.4074225499384827",0,3,0,48.83513851242845,2.4074225499384827
1854,2025-08-05 01:00:00+00:00,179.0,1.34278,Fluide,2009,2010,"48.899757565288425, 2.3298967083863316",1,1,0,48.899757565288425,2.3298967083863316
315,2025-10-10 21:00:00+00:00,1035.0,7.87334,Fluide,3269,185,"48.862172123618876, 2.3206636274342403",21,4,0,48.862172123618876,2.3206636274342403
6277,2025-11-04 23:00:00+00:00,250.0,2.83889,Fluide,3256,2526,"48.85366038488916, 2.386951919586597",23,1,0,48.85366038488916,2.386951919586597
514,2025-12-02 03:00:00+00:00,28.0,0.06556,Fluide,302,3049,"48.84003320611297, 2.361794430767522",3,1,0,48.84003320611297,2.361794430767522
4418,2024-12-03 00:00:00+00:00,418.0,1.17334,Fluide,2365,2329,"48.87635982554397, 2.297072070952944",0,1,0,48.87635982554397,2.297072070952944
4805,2025-01-06 08:00:00+00:00,353.0,2.54167,Fluide,2541,2560,"48.83770631948015, 2.3512875916189055",8,0,0,48.83770631948015,2.3512875916189055
5425,2025-04-03 15:00:00+00:00,3000.0,47.85,Saturé,2803,2852,"48.879280546375846, 2.2813930948931773",15,3,0,48.879280546375846,2.2813930948931773
5586,2025-05-09 09:00:00+00:00,627.0,19.93222,Pré-saturé,2936,2937,"48.839861492023495, 2.293856427275948",9,4,0,48.839861492023495,2.293856427275948
5521,2025-06-04 18:00:00+00:00,267.0,6.29556,Fluide,2898,2546,"48.8348282759246, 2.3432371445674205",18,2,0,48.8348282759246,2.3432371445674205
4847,2025-07-23 20:00:00+00:00,418.0,4.82,Inconnu,2581,2583,"48.88688498816808, 2.3855429645267",20,2,0,48.88688498816808,2.3855429645267
1311,2025-08-26 10:00:00+00:00,346.0,4.45723,Fluide,718,719,"48.86440003530573, 2.398917838418402",10,1,0,48.86440003530573,2.398917838418402
184,2025-09-02 12:00:00+00:00,309.0,14.76278,Fluide,79,115,"48.85201079897348, 2.3314428347174743",12,1,0,48.85201079897348,2.3314428347174743
1817,2025-11-04 18:00:00+00:00,3000.0,29.35,Pré-saturé,3162,3163,"48.83856024663841, 2.376072099221101",18,1,0,48.83856024663841,2.376072099221101
1742,2025-12-02 01:00:00+00:00,175.0,4.82,Inconnu,912,3048,"48.89862428655984, 2.3718236666720136",1,1,0,48.89862428655984,2.3718236666720136
5137,2026-01-04 08:00:00+00:00,55.0,1.25056,Fluide,900,2703,"48.836604745252565, 2.374453399065095",8,6,1,48.836604745252565,2.374453399065095
4541,2025-02-12 12:00:00+00:00,373.0,2.27445,Fluide,2423,2422,"48.86929066614785, 2.2737212674986855",12,2,0,48.86929066614785,2.2737212674986855
4812,2025-03-10 21:00:00+00:00,138.0,3.20722,Fluide,2565,2566,"48.840334064392664, 2.3516708096927097",21,0,0,48.840334064392664,2.3516708096927097
5591,2025-05-09 10:00:00+00:00,116.0,0.47278,Fluide,2939,2938,"48.849385807455405, 2.3223150291299914",10,4,0,48.849385807455405,2.3223150291299914
955,2025-06-05 02:00:00+00:00,96.0,0.33889,Fluide,508,2686,"48.83513851242845, 2.4074225499384827",2,3,0,48.83513851242845,2.4074225499384827
1854,2025-08-05 05:00:00+00:00,346.0,2.765,Fluide,2009,2010,"48.899757565288425, 2.3298967083863316",5,1,0,48.899757565288425,2.3298967083863316
315,2025-10-10 19:00:00+00:00,1172.0,10.24722,Fluide,3269,185,"48.862172123618876, 2.3206636274342403",19,4,0,48.862172123618876,2.3206636274342403
514,2025-12-02 04:00:00+00:00,48.0,0.14056,Fluide,302,3049,"48.84003320611297, 2.361794430767522",4,1,0,48.84003320611297,2.361794430767522
4418,2024-12-03 03:00:00+00:00,273.0,0.08334,Fluide,2365,2329,"48.87635982554397, 2.297072070952944",3,1,0,48.87635982554397,2.297072070952944
4810,2025-01-06 08:00:00+00:00,287.0,8.37334,Fluide,2560,2565,"48.83921118500681, 2.3510397960535245",8,0,0,48.83921118500681,2.3510397960535245
5425,2025-04-03 18:00:00+00:00,3000.0,22.0,Pré-saturé,2803,2852,"48.879280546375846, 2.2813930948931773",18,3,0,48.879280546375846,2.2813930948931773
5588,2025-05-09 11:00:00+00:00,154.0,2.82945,Fluide,2929,2938,"48.847579785914164, 2.3187071298700808",11,4,0,48.847579785914164,2.3187071298700808
5521,2025-06-04 17:00:00+00:00,318.0,6.36111,Fluide,2898,2546,"48.8348282759246, 2.3432371445674205",17,2,0,48.8348282759246,2.3432371445674205
4847,2025-07-23 19:00:00+00:00,512.0,4.82,Inconnu,2581,2583,"48.88688498816808, 2.3855429645267",19,2,0,48.88688498816808,2.3855429645267
1412,2025-08-26 10:00:00+00:00,267.0,5.24389,Fluide,704,719,"48.86489091399575, 2.3964058029955666",10,1,0,48.86489091399575,2.3964058029955666
1817,2025-11-04 19:00:00+00:00,3000.0,16.85945,Pré-saturé,3162,3163,"48.83856024663841, 2.376072099221101",19,1,0,48.83856024663841,2.376072099221101
1742,2025-12-02 04:00:00+00:00,89.0,4.82,Inconnu,912,3048,"48.89862428655984, 2.3718236666720136",4,1,0,48.89862428655984,2.3718236666720136
5137,2026-01-04 07:00:00+00:00,51.0,1.13389,Fluide,900,2703,"48.836604745252565, 2.374453399065095",7,6,1,48.836604745252565,2.374453399065095
4537,2025-02-12 16:00:00+00:00,362.0,1.77555,Fluide,2421,2422,"48.8676607036834, 2.27260371129279",16,2,0,48.8676607036834,2.27260371129279
4812,2025-03-10 20:00:00+00:00,165.0,3.89056,Fluide,2565,2566,"48.840334064392664, 2.3516708096927097",20,0,0,48.840334064392664,2.3516708096927097
5405,2025-04-03 16:00:00+00:00,3000.0,27.55,Pré-saturé,2082,2849,"48.9003948783181, 2.322057997228478",16,3,0,48.9003948783181,2.322057997228478
5591,2025-05-09 09:00:00+00:00,150.0,1.36889,Fluide,2939,2938,"48.849385807455405, 2.3223150291299914",9,4,0,48.849385807455405,2.3223150291299914
955,2025-06-05 04:00:00+00:00,77.0,0.15778,Fluide,508,2686,"48.83513851242845, 2.4074225499384827",4,3,0,48.83513851242845,2.4074225499384827
5144,2025-09-02 09:00:00+00:00,577.0,4.18556,Fluide,2711,895,"48.83990050792952, 2.3785980661991664",9,1,0,48.83990050792952,2.3785980661991664
316,2025-10-10 19:00:00+00:00,1172.0,10.24722,Fluide,185,186,"48.86265158721486, 2.3190731704751313",19,4,0,48.86265158721486,2.3190731704751313
514,2025-12-02 07:00:00+00:00,335.0,1.46556,Fluide,302,3049,"48.84003320611297, 2.361794430767522",7,1,0,48.84003320611297,2.361794430767522
4418,2024-12-03 04:00:00+00:00,145.0,0.01445,Fluide,2365,2329,"48.87635982554397, 2.297072070952944",4,1,0,48.87635982554397,2.297072070952944
4812,2025-01-06 08:00:00+00:00,287.0,8.37334,Fluide,2565,2566,"48.840334064392664, 2.3516708096927097",8,0,0,48.840334064392664,2.3516708096927097
5425,2025-04-03 22:00:00+00:00,2659.0,7.65,Fluide,2803,2852,"48.879280546375846, 2.2813930948931773",22,3,0,48.879280546375846,2.2813930948931773
5588,2025-05-09 09:00:00+00:00,182.0,4.53389,Fluide,2929,2938,"48.847579785914164, 2.3187071298700808",9,4,0,48.847579785914164,2.3187071298700808
5521,2025-06-04 15:00:00+00:00,374.0,7.81389,Fluide,2898,2546,"48.8348282759246, 2.3432371445674205",15,2,0,48.8348282759246,2.3432371445674205
4847,2025-07-23 17:00:00+00:00,422.0,4.82,Inconnu,2581,2583,"48.88688498816808, 2.3855429645267",17,2,0,48.88688498816808,2.3855429645267
1412,2025-08-26 11:00:00+00:00,270.0,8.75222,Fluide,704,719,"48.86489091399575, 2.3964058029955666",11,1,0,48.86489091399575,2.3964058029955666
1742,2025-12-02 05:00:00+00:00,79.0,4.82,Inconnu,912,3048,"48.89862428655984, 2.3718236666720136",5,1,0,48.89862428655984,2.3718236666720136
5137,2026-01-04 05:00:00+00:00,38.0,1.77889,Fluide,900,2703,"48.836604745252565, 2.374453399065095",5,6,1,48.836604745252565,2.374453399065095
4537,2025-02-12 12:00:00+00:00,288.0,1.30444,Fluide,2421,2422,"48.8676607036834, 2.27260371129279",12,2,0,48.8676607036834,2.27260371129279
4812,2025-03-10 19:00:00+00:00,180.0,4.98,Fluide,2565,2566,"48.840334064392664, 2.3516708096927097",19,0,0,48.840334064392664,2.3516708096927097
5405,2025-04-03 19:00:00+00:00,3000.0,16.55,Pré-saturé,2082,2849,"48.9003948783181, 2.322057997228478",19,3,0,48.9003948783181,2.322057997228478
5588,2025-05-09 12:00:00+00:00,172.0,4.39167,Fluide,2929,2938,"48.847579785914164, 2.3187071298700808",12,4,0,48.847579785914164,2.3187071298700808
955,2025-06-05 05:00:00+00:00,174.0,0.51778,Fluide,508,2686,"48.83513851242845, 2.4074225499384827",5,3,0,48.83513851242845,2.4074225499384827
4913,2025-09-02 09:00:00+00:00,366.0,5.76444,Fluide,2591,895,"48.840261181141116, 2.380829536141023",9,1,0,48.840261181141116,2.380829536141023
5879,2025-12-02 00:00:00+00:00,78.0,1.11945,Fluide,3050,3049,"48.83914247155719, 2.3594888568885475",0,1,0,48.83914247155719,2.3594888568885475
4418,2024-12-03 05:00:00+00:00,733.0,0.02889,Fluide,2365,2329,"48.87635982554397, 2.297072070952944",5,1,0,48.87635982554397,2.297072070952944
4815,2025-01-06 08:00:00+00:00,287.0,8.37334,Fluide,2566,2568,"48.84122723841264, 2.351998967011774",8,0,0,48.84122723841264,2.351998967011774
5500,2025-04-03 16:00:00+00:00,655.0,7.2,Fluide,2768,2852,"48.88063994118136, 2.2822477054484014",16,3,0,48.88063994118136,2.2822477054484014
5593,2025-05-09 12:00:00+00:00,486.0,8.04167,Fluide,202,2939,"48.850825490730436, 2.3254001178291985",12,4,0,48.850825490730436,2.3254001178291985
5518,2025-06-04 22:00:00+00:00,200.0,6.93389,Fluide,2695,2546,"48.835087844992984, 2.3456109555623965",22,2,0,48.835087844992984,2.3456109555623965
4847,2025-07-23 16:00:00+00:00,428.0,4.82,Inconnu,2581,2583,"48.88688498816808, 2.3855429645267",16,2,0,48.88688498816808,2.3855429645267
1358,2025-08-26 10:00:00+00:00,341.0,14.22889,Fluide,733,720,"48.86268651163651, 2.37199652895445",10,1,0,48.86268651163651,2.37199652895445
1742,2025-12-02 06:00:00+00:00,88.0,4.82,Inconnu,912,3048,"48.89862428655984, 2.3718236666720136",6,1,0,48.89862428655984,2.3718236666720136
